,VIX_Close,Log_VIX_Close,SP500_Close,SP500_Log_Return_1,SP500_Log_Return_5,SP500_Log_Return_10,SP500_Log_Return_22,SP500_Log_Return_66,SP500_Volume,SP500_Volume_Change,Log_Oil_Price,Credit_Spread,Term_Spread,FF_Deviation,VIX_t+1,VIX_t+2,VIX_t+3,VIX_t+4,VIX_t+5,VIX_t+6,VIX_t+7,VIX_t+8,VIX_t+9,VIX_t+10,VIX_t+11,VIX_t+12,VIX_t+13,VIX_t+14,VIX_t+15,VIX_t+16,VIX_t+17,VIX_t+18,VIX_t+19,VIX_t+20,VIX_t+21,VIX_t+22,VIX_t+23,VIX_t+24,VIX_t+25,VIX_t+26,VIX_t+27,VIX_t+28,VIX_t+29,VIX_t+30,VIX_t+31,VIX_t+32,VIX_t+33,VIX_t+34
1994-08-01 00:00:00,11.170000076293945,2.413231619911364,461.010009765625,0.005983025977035147,0.014772048642178778,0.01263893465885343,0.02945274668987546,0.020025238879353827,258180000.0,-0.04313398399945356,3.027715319407042,0.6699999999999999,2.6799999999999997,0.21999999999999975,11.859999656677246,14.84000015258789,16.690000534057617,11.729999542236328,11.649999618530273,12.140000343322754,12.210000038146973,13.5600004196167,11.289999961853027,13.40999984741211,11.109999656677246,12.649999618530273,16.719999313354492,17.899999618530273,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334
1994-09-01 00:00:00,11.859999656677246,2.4731713646216233,473.1700134277344,-0.004891070399651865,0.010815567539264615,0.02136057401952251,0.027011625265805767,0.03586606029738536,282830000.0,-0.22628537721520203,2.8604851241459652,0.6400000000000006,2.5200000000000005,-0.019999999999999574,14.84000015258789,16.690000534057617,11.729999542236328,11.649999618530273,12.140000343322754,12.210000038146973,13.5600004196167,11.289999961853027,13.40999984741211,11.109999656677246,12.649999618530273,16.719999313354492,17.899999618530273,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383
1994-11-01 00:00:00,14.84000015258789,2.697326248021437,468.4200134277344,-0.008354891110470395,0.014818303423909215,0.0016238140303122001,0.01226486853820554,0.021928628084844394,314940000.0,0.03924357491203523,2.926382195419198,0.6400000000000006,2.6900000000000004,0.54,16.690000534057617,11.729999542236328,11.649999618530273,12.140000343322754,12.210000038146973,13.5600004196167,11.289999961853027,13.40999984741211,11.109999656677246,12.649999618530273,16.719999313354492,17.899999618530273,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334
1994-12-01 00:00:00,16.690000534057617,2.814809769672402,448.9200134277344,-0.010569422752728779,-0.0022472707709644186,-0.03652511227519381,-0.05087552107748753,-0.05560653762901143,285920000.0,-0.04356026776719801,2.87751164216656,0.6399999999999988,2.21,-0.04999999999999982,11.729999542236328,11.649999618530273,12.140000343322754,12.210000038146973,13.5600004196167,11.289999961853027,13.40999984741211,11.109999656677246,12.649999618530273,16.719999313354492,17.899999618530273,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617
1995-02-01 00:00:00,11.729999542236328,2.4621496236403475,470.3999938964844,-4.2557622280917055e-05,0.006312380140145048,0.001467918809624975,0.02394513511844119,0.009719676610932022,395310000.0,-0.04035744100702843,2.916689066213538,0.5899999999999999,1.5899999999999999,-0.08000000000000007,11.649999618530273,12.140000343322754,12.210000038146973,13.5600004196167,11.289999961853027,13.40999984741211,11.109999656677246,12.649999618530273,16.719999313354492,17.899999618530273,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578
1995-03-01 00:00:00,11.649999618530273,2.4553061472675264,485.6499938964844,-0.003576466725738061,0.001194961761479031,0.006403670224395064,0.03192601828451648,0.07639618845039896,362600000.0,0.1337047588453366,2.907447358686419,0.5800000000000001,1.29,-0.019999999999999574,12.140000343322754,12.210000038146973,13.5600004196167,11.289999961853027,13.40999984741211,11.109999656677246,12.649999618530273,16.719999313354492,17.899999618530273,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578
1995-05-01 00:00:00,12.140000343322754,2.4965058139116447,514.260009765625,-0.0008746848243229104,0.0026675673407423072,0.015935430195169405,0.021900292598328406,0.09545798965939974,296830000.0,-0.07653546699463121,3.0218872310308424,0.5499999999999989,1.1799999999999997,0.009999999999999787,12.210000038146973,13.5600004196167,11.289999961853027,13.40999984741211,11.109999656677246,12.649999618530273,16.719999313354492,17.899999618530273,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789
1995-06-01 00:00:00,12.210000038146973,2.5022552912468536,533.489990234375,0.00016865059995034446,0.009189415942169711,0.01210692717733409,0.03671131498999814,0.09774804550418385,345920000.0,-0.034828118887748616,2.9386326815134183,0.6000000000000005,0.5300000000000002,0.0,13.5600004196167,11.289999961853027,13.40999984741211,11.109999656677246,12.649999618530273,16.719999313354492,17.899999618530273,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328
1995-08-01 00:00:00,13.5600004196167,2.6071243134574336,559.6400146484375,-0.004314855377405972,-0.002605353206017813,0.0021107111621772707,0.02858350730805278,0.08594637419792063,332210000.0,0.12918474434456684,2.8673305587494666,0.6199999999999992,0.8899999999999997,-0.009999999999999787,11.289999961853027,13.40999984741211,11.109999656677246,12.649999618530273,16.719999313354492,17.899999618530273,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453
1995-09-01 00:00:00,11.289999961853027,2.423917374782742,563.8400268554688,0.0034822582845070375,0.006655275310320863,0.00824545819577101,0.008978965399624549,0.05549891341879139,256730000.0,-0.15881949970422227,2.89480635496403,0.6099999999999994,0.7699999999999996,0.04999999999999982,13.40999984741211,11.109999656677246,12.649999618530273,16.719999313354492,17.899999618530273,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453,21.639999389648438
1995-11-01 00:00:00,13.40999984741211,2.5960006859149227,584.219970703125,0.004666602113008626,0.0029999424017320307,-0.005496543227636834,0.004288392124722091,0.0386689726544862,378090000.0,0.0018531270194337424,2.8758219768814333,0.6600000000000001,0.5,0.04999999999999982,11.109999656677246,12.649999618530273,16.719999313354492,17.899999618530273,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453,21.639999389648438,25.8799991607666
1995-12-01 00:00:00,11.109999656677246,2.4078455727494,606.97998046875,0.0026559761296904537,0.011616204274224206,0.01600929893256038,0.042884837451042115,0.08055902568056628,393310000.0,-0.11229025182174013,2.9139797716817317,0.6699999999999999,0.2599999999999998,-0.15000000000000036,12.649999618530273,16.719999313354492,17.899999618530273,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453,21.639999389648438,25.8799991607666,22.360000610351562
1996-02-01 00:00:00,12.649999618530273,2.537657185017819,638.4600219726562,0.0038290210016643103,0.034141368526664134,0.04848953623214569,0.028162887782331208,0.09654831169359687,461430000.0,-0.023093438762519014,2.869601996409779,0.6399999999999997,0.5999999999999996,-0.03000000000000025,16.719999313354492,17.899999618530273,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453,21.639999389648438,25.8799991607666,22.360000610351562,20.549999237060547
1996-03-01 00:00:00,16.719999313354492,2.8166055665892396,644.3699951171875,0.006133273396279159,-0.02257186141244939,-0.010727996434583711,0.022315162679872623,0.06914583676676003,471480000.0,0.03960935233554608,2.9678470700644555,0.6799999999999997,1.0099999999999998,0.05999999999999961,17.899999618530273,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453,21.639999389648438,25.8799991607666,22.360000610351562,20.549999237060547,17.530000686645508
1996-04-01 00:00:00,17.899999618530273,2.8848006915355513,653.72998046875,0.012669182013611141,0.005660526644507396,0.0016533570579220307,0.020554577989959223,0.06183659663325016,392120000.0,-0.05311378257465549,3.1041381473977774,0.6899999999999995,1.1099999999999994,-0.03000000000000025,16.06999969482422,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453,21.639999389648438,25.8799991607666,22.360000610351562,20.549999237060547,17.530000686645508,24.280000686645508
1996-05-01 00:00:00,16.06999969482422,2.7769541607590176,654.5800170898438,0.0006266043065574613,0.006759993828154326,0.020013215063955047,0.01396862441226409,0.051664868985933435,404620000.0,0.028146868837826133,3.035433640405543,0.6800000000000006,1.5699999999999994,-0.009999999999999787,13.779999732971191,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453,21.639999389648438,25.8799991607666,22.360000610351562,20.549999237060547,17.530000686645508,24.280000686645508,27.479999542236328
1996-07-01 00:00:00,13.779999732971191,2.6232182462075144,675.8800048828125,0.007797976347130572,0.010455769476783255,0.0159879798715633,0.0062037222706700325,0.040721561898932106,345750000.0,-0.3079949689260175,3.067122269640664,0.6999999999999993,1.4700000000000006,0.15000000000000036,18.760000228881836,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453,21.639999389648438,25.8799991607666,22.360000610351562,20.549999237060547,17.530000686645508,24.280000686645508,27.479999542236328,21.65999984741211
1996-08-01 00:00:00,18.760000228881836,2.9317269557786028,650.02001953125,0.0156130943174637,0.029427948885654014,0.00998790270500213,-0.03901239102258587,-0.006348767106115842,439110000.0,0.08442477562378414,3.0421386463681466,0.7199999999999998,1.4000000000000004,-0.03000000000000025,17.049999237060547,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453,21.639999389648438,25.8799991607666,22.360000610351562,20.549999237060547,17.530000686645508,24.280000686645508,27.479999542236328,21.65999984741211,28.079999923706055
1996-10-01 00:00:00,17.049999237060547,2.836150158982343,689.0800170898438,0.0025428482785108688,0.005048467803186883,0.008950387822926288,0.04706470101170504,0.030246229577416548,421550000.0,0.08146506061130054,3.192531849528599,0.6800000000000006,1.5500000000000007,-0.009999999999999787,17.889999389648438,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453,21.639999389648438,25.8799991607666,22.360000610351562,20.549999237060547,17.530000686645508,24.280000686645508,27.479999542236328,21.65999984741211,28.079999923706055,24.200000762939453
1996-11-01 00:00:00,17.889999389648438,2.884241863403715,703.77001953125,-0.002129109925984204,0.004057892527150154,-0.009967617513272863,0.01396524228915308,0.09506155860857343,465510000.0,-0.0365517570694216,3.1354942159291497,0.6900000000000004,1.21,0.05999999999999961,20.84000015258789,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453,21.639999389648438,25.8799991607666,22.360000610351562,20.549999237060547,17.530000686645508,24.280000686645508,27.479999542236328,21.65999984741211,28.079999923706055,24.200000762939453,21.59000015258789
1997-04-01 00:00:00,20.84000015258789,3.036874224207042,759.6400146484375,0.0033229012286633266,-0.0403142560139671,-0.046390169339563816,-0.04558551417520023,0.011399019416543065,515770000.0,-0.07489151394094051,3.0106208860477417,0.6099999999999994,1.58,0.009999999999999787,19.8700008392334,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453,21.639999389648438,25.8799991607666,22.360000610351562,20.549999237060547,17.530000686645508,24.280000686645508,27.479999542236328,21.65999984741211,28.079999923706055,24.200000762939453,21.59000015258789,20.559999465942383
1997-05-01 00:00:00,19.8700008392334,2.9892110987999296,798.530029296875,-0.0035127858507293433,0.03485077422973001,0.04712787558883938,0.049927917952969206,0.042870571276386986,460380000.0,-0.1888419501888805,2.990719731730447,0.6199999999999992,1.4500000000000002,0.0,21.0,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453,21.639999389648438,25.8799991607666,22.360000610351562,20.549999237060547,17.530000686645508,24.280000686645508,27.479999542236328,21.65999984741211,28.079999923706055,24.200000762939453,21.59000015258789,20.559999465942383,32.31999969482422
1997-07-01 00:00:00,21.0,3.044522437723423,891.030029296875,0.00663228868087667,-0.005941705426091461,-0.0037973145857727697,0.049167325309780796,0.14096130069763332,544190000.0,-0.03138455881411417,3.001217203784561,0.6100000000000003,1.2700000000000005,0.019999999999999574,22.290000915527344,22.31999969482422,26.010000228881836,23.3700008392334,19.34000015258789,22.829999923706055,18.0,36.47999954223633,43.47999954223633,24.969999313354492,27.670000076293945,28.3700008392334,22.059999465942383,26.6200008392334,19.690000534057617,22.93000030517578,24.93000030517578,22.09000015258789,22.229999542236328,23.450000762939453,21.639999389648438,25.8799991607666,22.360000610351562,20.549999237060547,17.530000686645508,24.280000686645508,27.479999542236328,21.65999984741211,28.079999923706055,24.200000762939453,21.59000015258789,20.559999465942383,32.31999969482422,32.310001373291016
